,Row,Vine,Variety,Treatment,Sample.Date,Direction,None,Scorch,Match,Stunt,SC,UnevenL,Dead,BarrenShoot
2375,15,31,Ciliegiolo,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2376,15,33,Tinta Francisca,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2377,15,34,Tinta Francisca,control,8/16/23,EC,1,0,0,0,0,0,0,0
2378,15,35,Tinta Francisca,control,8/16/23,EC,1,0,0,0,0,0,0,0
2379,15,36,Tinta Francisca,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2380,16,3,Greco di Tufo,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2381,16,4,Greco di Tufo,Hopland,8/16/23,EC,0,0,0,0,1,0,0,0
2382,16,6,Greco di Tufo,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2383,16,12,Tinta Francisca,control,8/16/23,EC,1,0,0,0,0,0,0,0
2384,16,13,Tinta Francisca,control,8/16/23,EC,1,0,0,0,0,0,0,0
2385,16,14,Tinta Francisca,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2386,16,16,Tinta Francisca,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2387,16,17,Tannat,control,8/16/23,EC,0,0,0,0,0,0,1,0
2388,16,18,Tannat,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2389,16,19,Tannat,control,8/16/23,EC,1,0,0,0,0,0,0,0
2390,16,20,Tannat,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2391,16,21,Tannat,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2392,16,22,Teroldego,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2393,16,23,Teroldego,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2394,16,24,Teroldego,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2395,16,25,Teroldego,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2396,16,26,Teroldego,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2397,16,27,Graciano,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2398,16,28,Graciano,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2399,16,29,Graciano,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2400,16,30,Graciano,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2401,16,32,Petit Manseng,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2402,16,33,Petit Manseng,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2403,16,34,Petit Manseng,Hopland,8/16/23,EC,1,0,0,0,0,0,0,0
2404,16,36,Petit Manseng,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2405,16,37,Sagrantino,Bakersfield,8/16/23,EC,1,0,0,0,0,0,0,0
2406,2,22,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2407,2,23,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2408,2,24,Albarino,Bakersfield,9/28/23,EC,0,1,0,1,0,0,0,0
2409,2,25,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2410,3,2,Teroldego,Hopland,9/28/23,EC,0,1,0,1,0,0,0,0
2411,3,3,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2412,3,4,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2413,3,5,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2414,3,6,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2415,3,7,Sagrantino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2416,3,8,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2417,3,9,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2418,3,10,Sagrantino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2419,3,11,Sagrantino,Bakersfield,9/28/23,EC,0,1,0,0,1,0,0,0
2420,3,12,Greco di Tufo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2421,3,13,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2422,3,14,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2423,3,15,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2424,3,16,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2425,3,17,Tinta Francisca,Hopland,9/28/23,EC,0,1,0,1,0,0,0,0
2426,3,18,Tinta Francisca,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2427,3,19,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2428,3,20,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2429,3,21,Tinta Francisca,control,9/28/23,EC,1,0,0,0,0,0,0,0
2430,3,22,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2431,3,23,Petit Manseng,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2432,3,24,Petit Manseng,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2433,3,25,Petit Manseng,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2434,3,26,Petit Manseng,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2435,3,27,Falanghina,Bakersfield,9/28/23,EC,0,1,0,0,0,0,0,0
2436,3,28,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2437,3,29,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2438,3,30,Falanghina,Hopland,9/28/23,EC,0,1,0,1,0,0,0,0
2439,3,31,Falanghina,control,9/28/23,EC,1,0,0,0,0,0,0,0
2440,4,2,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2441,4,3,Falanghina,control,9/28/23,EC,1,0,0,0,0,0,0,0
2442,4,4,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2443,4,5,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2444,4,6,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2445,4,7,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2446,4,8,Greco di Tufo,Hopland,9/28/23,EC,0,0,0,0,0,0,1,0
2447,4,9,Greco di Tufo,Hopland,9/28/23,EC,0,0,0,0,0,0,1,0
2448,4,10,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2449,4,11,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2450,4,12,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2451,4,13,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2452,4,14,Albarino,Hopland,9/28/23,EC,0,1,1,0,0,0,0,0
2453,4,16,Albarino,Hopland,9/28/23,EC,0,1,1,0,0,0,0,0
2454,4,22,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2455,4,23,Albarino,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2456,4,24,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2457,4,25,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2458,4,26,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2459,4,27,Tinta Francisca,control,9/28/23,EC,1,0,0,0,0,0,0,0
2460,4,28,Tinta Francisca,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2461,4,29,Tinta Francisca,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2462,4,30,Tinta Francisca,control,9/28/23,EC,1,0,0,0,0,0,0,0
2463,4,31,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2464,4,32,Graciano,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2465,4,33,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
2466,4,34,Graciano,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2467,4,35,Graciano,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2468,4,36,Graciano,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2469,4,37,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2470,4,38,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2471,4,39,Ciliegiolo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2472,4,40,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2473,4,41,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2474,5,2,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2475,5,3,Ciliegiolo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2476,5,4,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2477,5,5,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2478,5,6,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2479,5,7,Periquita,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2480,5,8,Periquita,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2481,5,9,Periquita,control,9/28/23,EC,1,0,0,0,0,0,0,0
2482,5,10,Periquita,control,9/28/23,EC,1,0,0,0,0,0,0,0
2483,5,11,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2484,5,12,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2485,5,13,Ciliegiolo,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2486,5,14,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2487,5,15,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2488,5,16,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2489,5,17,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2490,5,18,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2491,5,19,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2492,5,20,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2493,5,22,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2494,5,23,Greco di Tufo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2495,5,24,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2496,5,25,Greco di Tufo,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2497,5,26,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2498,5,27,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2499,5,28,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2500,5,29,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2501,5,30,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2502,5,31,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2503,5,32,Tinta Amarella,Bakersfield,9/28/23,EC,0,1,0,0,1,0,0,0
2504,5,33,Tinta Amarella,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2505,5,34,Tinta Amarella,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2506,5,35,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2507,5,36,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2508,5,37,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2509,5,38,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2510,5,39,Falanghina,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2511,5,40,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2512,5,41,Falanghina,control,9/28/23,EC,1,0,0,0,0,0,0,0
2513,6,2,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2514,6,3,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2515,6,4,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2516,6,5,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2517,6,6,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2518,6,7,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2519,6,8,Petit Manseng,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2520,6,9,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2521,6,11,Petit Manseng,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2522,6,12,Teroldego,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2523,6,13,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2524,6,14,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2525,6,15,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2526,6,16,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2527,6,17,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2528,6,18,Mencia,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2529,6,19,Mencia,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2530,6,20,Mencia,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2531,6,21,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2532,6,22,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2533,6,23,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2534,6,24,Tinta Amarella,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2535,6,25,Tinta Amarella,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2536,6,26,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2537,6,27,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2538,6,28,Sagrantino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2539,6,29,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2540,6,30,Sagrantino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2541,6,31,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2542,6,32,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2543,6,33,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2544,6,34,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2545,6,35,Falanghina,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2546,6,36,Falanghina,control,9/28/23,EC,1,0,0,0,0,0,0,0
2547,6,37,Graciano,Bakersfield,9/28/23,EC,0,1,0,0,0,0,0,0
2548,6,38,Graciano,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2549,6,39,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
2550,6,40,Graciano,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2551,6,41,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
2552,7,3,Mencia,control,9/28/23,EC,1,0,0,0,0,0,0,0
2553,7,5,Mencia,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2554,7,6,Mencia,control,9/28/23,EC,1,0,0,0,0,0,0,0
2555,7,7,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2556,7,8,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2557,7,10,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2558,7,12,Sagrantino,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2559,7,13,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2560,7,14,Sagrantino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2561,7,15,Sagrantino,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2562,7,16,Sagrantino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2563,7,17,Graciano,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2564,7,18,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
2565,7,19,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
2566,7,20,Graciano,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2567,7,21,Graciano,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2568,7,22,Ciliegiolo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2569,7,23,Ciliegiolo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2570,7,24,Ciliegiolo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2571,7,26,Ciliegiolo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2572,7,32,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2573,7,33,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2574,7,34,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2575,7,35,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2576,7,36,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2577,7,37,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2578,7,38,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2579,7,39,Greco di Tufo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2580,7,40,Greco di Tufo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2581,7,41,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2582,8,2,Sagrantino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2583,8,4,Sagrantino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2584,8,5,Sagrantino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2585,8,6,Sagrantino,Hopland,9/28/23,EC,0,1,0,0,0,0,0,0
2586,8,7,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2587,8,8,Falanghina,control,9/28/23,EC,1,0,0,0,0,0,0,0
2588,8,9,Falanghina,control,9/28/23,EC,1,0,0,0,0,0,0,0
2589,8,10,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2590,8,11,Falanghina,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2591,8,12,Mencia,Hopland,9/28/23,EC,0,0,0,0,0,0,1,0
2592,8,13,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2593,8,15,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2594,8,16,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2595,8,17,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2596,8,18,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2597,8,19,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2598,8,21,Albarino,Bakersfield,9/28/23,EC,0,1,0,0,0,0,0,0
2599,8,22,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2600,8,23,Periquita,control,9/28/23,EC,1,0,0,0,0,0,0,0
2601,8,24,Periquita,Hopland,9/28/23,EC,0,1,1,0,1,0,0,0
2602,8,25,Periquita,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2603,8,26,Periquita,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2604,8,27,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2605,8,28,Albarino,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2606,8,29,Albarino,control,9/28/23,EC,1,0,0,0,0,0,0,0
2607,8,30,Albarino,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2608,8,32,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2609,8,33,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2610,8,34,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2611,8,35,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2612,8,36,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2613,8,37,Periquita,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2614,8,38,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2615,8,39,Periquita,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2616,8,40,Periquita,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2617,8,41,Periquita,Bakersfield,9/28/23,EC,0,1,0,0,1,0,0,0
2618,9,2,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2619,9,3,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2620,9,4,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2621,9,5,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2622,9,6,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2623,9,7,Tinta Amarella,Hopland,9/28/23,EC,0,1,0,0,1,0,0,0
2624,9,8,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2625,9,9,Tinta Amarella,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2626,9,11,Tinta Amarella,control,9/28/23,EC,1,0,0,0,0,0,0,0
2627,9,12,Petit Manseng,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2628,9,13,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2629,9,14,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2630,9,15,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2631,9,16,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2632,9,17,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2633,9,18,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2634,9,19,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2635,9,20,Teroldego,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2636,9,27,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2637,9,28,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2638,9,29,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2639,9,30,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2640,9,31,Tannat,control,9/28/23,EC,1,0,0,0,0,0,0,0
2641,9,32,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2642,9,33,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2643,9,34,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2644,9,35,Periquita,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2645,9,37,Mencia,control,9/28/23,EC,1,0,0,0,0,0,0,0
2646,9,38,Mencia,control,9/28/23,EC,1,0,0,0,0,0,0,0
2647,9,39,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2648,9,40,Mencia,control,9/28/23,EC,1,0,0,0,0,0,0,0
2649,9,41,Mencia,control,9/28/23,EC,1,0,0,0,0,0,0,0
2650,10,2,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2651,10,3,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2652,10,4,Periquita,control,9/28/23,EC,1,0,0,0,0,0,0,0
2653,10,5,Periquita,control,9/28/23,EC,1,0,0,0,0,0,0,0
2654,10,6,Periquita,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2655,10,7,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2656,10,8,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2657,10,10,Mencia,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2658,10,11,Mencia,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2659,10,17,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2660,10,18,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2661,10,19,Greco di Tufo,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2662,10,20,Greco di Tufo,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2663,10,21,Greco di Tufo,control,9/28/23,EC,1,0,0,0,0,0,0,0
2664,10,22,Tinta Francisca,control,9/28/23,EC,1,0,0,0,0,0,0,0
2665,10,23,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2666,10,24,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2667,10,25,Tinta Francisca,control,9/28/23,EC,1,0,0,0,0,0,0,0
2668,10,26,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2669,10,27,Petit Manseng,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2670,10,28,Petit Manseng,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2671,10,29,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2672,10,30,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2673,10,31,Petit Manseng,control,9/28/23,EC,1,0,0,0,0,0,0,0
2674,10,32,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2675,10,33,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2676,10,34,Teroldego,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2677,10,35,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2678,10,36,Teroldego,control,9/28/23,EC,1,0,0,0,0,0,0,0
2679,10,37,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2680,10,38,Tannat,control,9/28/23,EC,1,0,0,0,0,0,0,0
2681,10,39,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2682,10,40,Tannat,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2683,10,41,Tannat,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2684,11,2,Tinta Francisca,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2685,11,3,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2686,11,4,Tinta Francisca,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2687,11,5,Tinta Francisca,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2688,11,6,Tinta Francisca,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2689,11,7,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
2690,11,8,Graciano,Hopland,9/28/23,EC,0,1,1,0,1,0,0,0
2691,11,9,Graciano,Bakersfield,9/28/23,EC,1,0,0,0,0,0,0,0
2692,11,10,Graciano,Hopland,9/28/23,EC,1,0,0,0,0,0,0,0
2693,11,11,Graciano,control,9/28/23,EC,1,0,0,0,0,0,0,0
